지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
192,2021-12-03,6.3,1.2,731,11.1,1215,,,,,,,12.2,340,1955,5.6,340,2000,1.7,1497,-2.1,37,2136,56.5,5.4,1015,1023.6,2339,1016.1,1347,1018.7,10,5.5,1100,1.55,7.86,,,,,,2.6,1.3,4.6,-2.3,,,,,,,,,,1.6,2.3,,
192,2021-12-04,3.5,-2.3,730,10.8,1403,,,,,,,6,360,117,3.2,360,110,.8,715,-3.4,35,1243,63.5,4.8,1022.3,1028.6,2342,1023.1,140,1026,9.9,6.8,1200,2.21,10.93,,,,,,2.6,2.3,3.8,-6.5,,,,,,,,,,1.5,2.1,,
192,2021-12-05,3.6,-3.5,718,11,1347,,,,,,,4.2,360,1207,1.9,90,1137,.4,325,-.8,36,1348,75.9,5.8,1025.4,1031.5,946,1027.7,1538,1029.1,9.9,6.1,1100,1.84,9.16,,,,,,3.5,2.8,4.1,-8,,,,,,,,,,1,1.5,,
192,2021-12-06,6.6,1.8,141,15.3,1517,,,,,,,2.8,320,1308,1.4,290,1333,.3,226,3.2,51,1602,80.4,7.7,1022.7,1028.2,947,1024.4,1506,1026.4,9.9,6.5,1200,1.95,9.71,,,,,,4.8,2.8,6.7,-2,,,,,,,,,,1.5,2.1,,
192,2021-12-07,6.6,-.2,712,15.6,1425,,,,,,,6.8,360,1353,3.3,340,1354,.6,482,.7,31,1452,71.6,6.4,1023.8,1030.4,2347,1025.5,1403,1027.5,9.9,8.5,1200,1.94,11.5,,,,,,.1,0,5.2,-5.5,,,,,,,,,,1.9,2.7,,
192,2021-12-08,4.9,-1.2,633,14.1,1505,,,,,,,4.9,110,1138,2.6,90,1228,.4,359,.5,43,1441,76.3,6.3,1028.4,1033.9,954,1030.2,57,1032.1,9.9,8.5,1200,1.96,11.44,,,,,,.4,0,4.4,-6.3,,,,,,,,,,1.5,2.2,,
192,2021-12-09,5.6,-1.8,704,13.4,1400,,,,,,,2.4,320,2007,1.5,320,2013,.3,274,2.5,56,1531,82,7.4,1026.1,1033,10,1027.1,2356,1029.8,9.9,4.1,1100,1.18,7.39,,,,,,5.9,4.4,5.2,-6.3,,,,,,,,,,.8,1.2,,
192,2021-12-10,6.6,1.2,632,16,1509,,,,,,,4.3,200,1420,2,200,1432,.3,251,4.2,60,1428,86.4,8.4,1021.6,1027.1,1,1022.6,1443,1025.2,9.9,4.7,1400,1.32,7.2,,,,,,4.5,2.6,6.5,-2.6,,,,,,,,,,1.1,1.5,,
192,2021-12-11,6.8,.6,724,14.5,1507,,,,,,,2.5,180,1155,1.9,270,1353,.2,212,3.3,48,1437,81.1,7.8,1021.4,1028,926,1023,1621,1025,9.8,8.3,1200,1.78,10.34,,,,,,4.9,2.1,6.3,-3,,,,,,,,,,1.3,1.8,,
192,2021-12-12,6,1,2339,12.6,1358,,,,,,,8.9,320,2108,5.1,340,2111,1.3,1135,-1.8,35,1608,62,5.8,1019.6,1026.2,2312,1020.7,1508,1023.3,9.8,5.7,1200,1.62,7.21,,,,,,5,3.5,6.3,-3.8,,,,,,,,,,1.5,2.1,,
192,2021-12-13,.4,-4.7,2400,8.2,1448,,,,,,,5.5,340,135,3.2,360,143,.8,704,-10.4,19,1452,46.5,2.8,1022.6,1028.6,822,1024.2,1526,1026.3,9.8,8.5,1200,2.07,12.18,,,,,,0,0,2.1,-10.2,,,,,,,,,,1.7,2.4,,
192,2021-12-14,-.2,-7.9,729,8.8,1510,,,,,,,3.3,250,1203,1.8,250,1214,.4,326,-6.2,37,1216,66.4,3.9,1019.7,1026,1,1020.6,1457,1023.4,9.8,8.3,1200,1.74,10.57,,,,,,1.4,1.4,1.4,-11.2,,,,,,,,,,1.2,1.7,,
192,2021-12-15,3.8,-3.6,605,13.5,1455,,,,,,,6.3,140,1447,3,140,1447,.7,592,.6,58,1310,81.4,6.6,1018.5,1024.1,1002,1020,1530,1022.2,9.8,6,1300,1.48,8.12,,,,,,2.8,1.4,3.5,-7.6,,,,,,,,,,1,1.4,1,
192,2021-12-16,5.1,.3,102,10.3,1555,,,,,,1.9,2.5,290,2151,1.3,320,2207,.2,178,4.2,82,1557,94.4,8.3,1014.9,1022.1,40,1015.6,2324,1018.5,9.8,1,1300,.75,3.55,,,,,,8.9,7.9,5.5,-4.4,,,,,,,,,,.7,.9,.9,
192,2021-12-17,1.3,-4,2331,5.4,17,,,,,,,13.6,320,943,7,320,1102,2.8,2407,-7.9,30,1055,54.3,3.8,1017.3,1027.6,2335,1015.1,336,1021,9.8,7.2,1200,1.91,10.33,,,,,,4.6,3.4,3.5,-8,,,,,,,,,,1.8,2.5,,
192,2021-12-18,-2.5,-8.2,809,3.6,1507,,,,,,,5.9,360,146,2.7,340,117,1,897,-14.7,18,1243,40.6,2,1022.8,1029.9,931,1023.2,2359,1026.6,9.8,8.4,1100,1.99,11.89,,,,,,3.5,1.5,.1,-11.9,,,,,,,,,,1.6,2.2,,
192,2021-12-19,.7,-4,2334,7.5,1434,,,,,,,9.1,360,1420,4.6,340,1423,1.1,943,-5.8,33,1324,64.4,4,1018.9,1024.4,2251,1020.6,510,1022.6,9.8,7.9,1200,2,11.48,,,,,,3.3,.3,1.5,-8.2,,,,,,,,,,1.5,2.2,,
192,2021-12-20,4.6,-4.6,728,12.8,1443,,,,,,,8,290,1227,3.9,230,1234,1.1,908,-1.7,43,1437,65.6,5.5,1016.3,1024.1,1,1017.3,1524,1020,9.8,7.8,1200,1.78,9.56,,,,,,3,2.5,2.8,-7.1,,,,,,,,,,1.4,2,,
192,2021-12-21,4.6,-2.2,725,15.6,1505,,,,,,,5,200,48,2.5,180,53,.5,458,0,36,1613,74.3,6.2,1013.7,1019.8,2348,1014.5,1423,1017.3,9.8,8.3,1200,1.77,10.15,,,,,,0,0,3.6,-6.6,,,,,,,,,,1.3,1.8,,
192,2021-12-22,2.7,-3.9,703,13.8,1517,,,,,,,3,70,1201,1.6,110,1225,.3,220,-3.6,27,1443,68.8,4.7,1018.1,1024.2,2346,1019.6,34,1021.8,9.8,8.5,1200,1.94,11.38,,,,,,0,0,2.8,-8.9,,,,,,,,,,1.5,2.2,,
192,2021-12-23,1.7,-5.1,732,12.3,1505,,,,,,,3.6,70,1523,2.1,90,1527,.3,290,-5.7,25,1317,62.6,4,1020.4,1026,954,1022.3,1502,1024.1,9.8,8.4,1200,1.87,11.19,,,,,,1.8,1.3,2.2,-8.9,,,,,,,,,,1.4,2.1,,
192,2021-12-24,2.4,-4.7,659,9.6,1523,,,,,,,5.3,20,2133,2.4,360,2125,.5,402,-3.5,43,1543,66.5,4.7,1017.2,1023.8,1,1017.9,1542,1020.9,9.8,3,1000,1.41,6.49,,,,,,5.3,4,2.1,-8.5,,,,,,,,,,1.1,1.5,,
192,2021-12-25,-2.7,-6.9,2355,3.2,1,,,,,,,11.3,360,1334,5.3,340,1647,2.8,2441,-17.1,20,1458,32.5,1.6,1023.9,1032.1,2309,1021.4,25,1027.6,9.8,8.4,1200,2.07,12.12,,,,,,0,0,.2,-9.4,,,,,,,,,,1.8,2.6,,
192,2021-12-26,-4.8,-10.7,736,-.2,1601,,,,,,,9.8,320,1242,5.3,320,1244,1.9,1611,-18.7,18,1408,33.9,1.4,1028.4,1034.5,1018,1030.2,1555,1032.3,9.8,8.4,1200,2.12,12.37,,,,,,0,0,-2,-14.2,,,,,,,,,,1.5,2.1,,
192,2021-12-27,-3.1,-10.9,722,4.5,1525,,,,,,,6.7,320,1543,3.4,340,1550,.9,795,-11.2,29,1409,56.3,2.7,1026.6,1032.2,913,1028.6,1417,1030.5,9.8,8.4,1200,2.03,11.91,,,,,,1.9,.6,-1.5,-13.4,,,,,,,,,,1.2,1.7,,
192,2021-12-28,-.1,-7.5,614,8.4,1420,,,,,,,3.8,230,1225,1.9,230,1513,.5,431,-5.2,44,1255,70.8,4.2,1024,1030.6,750,1025.4,2353,1027.8,9.8,7.4,1200,1.9,10.93,,,,,,3.4,2.5,-.1,-10.2,,,,,,,,,,1.1,1.6,,
192,2021-12-29,2.4,-4.1,336,10.2,1357,,,,,,,10.3,270,1325,5.7,250,1331,1.4,1204,-3.6,40,1334,67.1,4.7,1017.1,1025.6,7,1017.6,1428,1020.8,9.8,7.7,1100,1.67,9.9,,,,,,4.4,2.9,1.3,-7.2,,,,,,,,,,1.5,2.2,,
192,2021-12-30,1.4,-5.2,735,6.6,1349,,,,,,,11,320,2335,5.7,270,1445,2.1,1836,-8.4,27,1303,51.4,3.3,1019.8,1025.9,2400,1020.1,4,1023.5,9.8,7.8,1200,2.01,11.49,,,,,,2.8,1.1,.8,-7.7,,,,,,,,,,2.3,3.2,,
192,2021-12-31,-.2,-4.2,2332,4.4,1403,,,,,,,11.2,290,100,5.2,340,204,2.5,2179,-14.7,22,1413,33.3,2,1025.3,1031.2,2338,1025.6,22,1029,9.8,8.5,1200,2.08,12.22,,,,,,1,1,.6,-8.9,,,,,,,,,,1.9,2.7,,
